"seqID","kbase_suffix","Domain","Phylum","Class","Order","Family","Genus","Species","FastANI Reference","FastANI Reference Radius","FastANI Taxonomy","FastANI ANI","FastANI Alignment Fraction","Closest Placement Reference","Closest Placement Taxonomy","Closest Placement ANI","Closest Placement Alignment Fraction","Classification Method","Note","Other Related References","MSA AA Percent","RED Value","Warnings","kbase_file","Marker Lineage","# Genomes","# Markers","# Marker Sets","0","1","2","3","4","5+","Completeness","Contamination","Contamination level"
"68","TCS_genomes_4","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp001984065","GCF_001984065.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001984065","99.32","0.961","GCF_001984065.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp001984065","99.32","0.961","ani_screen","classification based on ANI only","GCF_902498195.1, s__Pseudomonas_E fluo...","97.64","-","-","TCS_genomes_4_DRAM","o__Pseudomonadales",185,813,308,0,808,5,0,0,0,100,0.31,"Very low"
"69","TCS_genomes_4","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685","GCF_003851685.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp003851685","97.94","0.926","GCF_003851685.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp003851685","97.94","0.926","ani_screen","classification based on ANI only","GCF_003852235.1, s__Pseudomonas_E sp00...","95.83","-","-","TCS_genomes_4_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.43,"Very low"
"7","TCS_genomes_1","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_014268655.2, s__Pseudomonas_E marv...","97.44","0.98874","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_1_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.19,"Very low"
"70","TCS_genomes_4","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_900105485.1, s__Pseudomonas_E gran...","97.68","0.99975","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_4_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.22,"Very low"
"71","TCS_genomes_4","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_900105485.1, s__Pseudomonas_E gran...","97.74","0.99977","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_4_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"72","TCS_genomes_4","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_021605415.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_S","89.25","0.846","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_021018765.1, s__Pseudomonas_E sp02...","97.66","0.99629","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_4_DRAM","o__Pseudomonadales",185,813,308,0,810,3,0,0,0,100,0.76,"Very low"
"73","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis","GCF_014268785.2","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E shirazensis","97.6","0.913","GCF_014268785.2","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E shirazensis","97.6","0.913","ani_screen","classification based on ANI only","GCF_900536025.1, s__Pseudomonas_E reid...","97.87","-","-","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.14,"Very low"
"74","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764265","GCF_009764265.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp009764265","95.77","0.872","GCF_009764265.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp009764265","95.77","0.872","ani_screen","classification based on ANI only","GCF_019956575.1, s__Pseudomonas_E sp01...","96.88","-","-","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,809,4,0,0,0,100,0.25,"Very low"
"75","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_BG","GCF_900636825.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_BG","96.82","0.942","GCF_900636825.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_BG","96.82","0.942","ani_screen","classification based on ANI only","GCF_005233515.1, s__Pseudomonas_E sp00...","97.7","-","-","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"76","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_B","Comamonas","","-","-","-","-","-","GCF_021044865.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas sp021044865","91.36","0.855","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_013363755.1, s__Comamonas antarcti...","97.4","0.99513","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","f__Comamonadaceae",39,693,323,3,685,5,0,0,0,99.07,0.84,"Very low"
"77","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_021605415.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_S","89.11","0.854","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_021018765.1, s__Pseudomonas_E sp02...","97.7","0.99621","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"78","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_021605415.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_S","89.18","0.845","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_021018765.1, s__Pseudomonas_E sp02...","97.66","0.9966","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.43,"Very low"
"79","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_021605415.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_S","89.2","0.862","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_021018765.1, s__Pseudomonas_E sp02...","95.17","0.99644","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,804,9,0,0,0,100,1.33,"Low"
"8","TCS_genomes_1","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E lurida","GCF_002563895.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E lurida","99.23","0.939","GCF_002563895.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E lurida","99.23","0.939","ani_screen","classification based on ANI only","GCF_000612585.1, s__Pseudomonas_E sp00...","96.8","-","-","TCS_genomes_1_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.22,"Very low"
"80","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_021605415.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_S","89.13","0.866","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_003352875.1, s__Pseudomonas_E fluo...","97.7","0.99639","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"81","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E paracarnis","GCF_904063055.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E paracarnis","99.16","0.904","GCF_904063055.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E paracarnis","99.16","0.904","ani_screen","classification based on ANI only","GCF_001439845.1, s__Pseudomonas_E lact...","96.82","-","-","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.14,"Very low"
"82","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_014268655.2, s__Pseudomonas_E marv...","97.54","0.98895","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"83","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_014268655.2, s__Pseudomonas_E marv...","97.54","0.98895","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,1,811,1,0,0,0,99.92,0.11,"Very low"
"84","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_014268655.2, s__Pseudomonas_E marv...","97.54","0.98876","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"85","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_014268655.2, s__Pseudomonas_E marv...","97.54","0.98876","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"86","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_021605415.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_S","86.79","0.79","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_004683905.1, s__Pseudomonas_E puti...","98.53","0.99302","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,1,811,1,0,0,0,99.68,0.11,"Very low"
"87","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_021605415.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_S","86.77","0.79","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_000292795.1, s__Pseudomonas_E fluo...","98.53","0.99302","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,1,811,1,0,0,0,99.68,0.11,"Very low"
"88","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_020423045.1, s__Pseudomonas_E sp00...","97.8","0.99069","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,1,809,3,0,0,0,99.84,0.46,"Very low"
"89","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","GCF_021605415.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E syringae_S","89.12","0.839","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_021601625.1, s__Pseudomonas_E para...","97.7","0.99608","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"9","TCS_genomes_1","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E rhodesiae","GCF_007858255.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E rhodesiae","97.84","0.932","GCF_007858255.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E rhodesiae","97.84","0.932","ani_screen","classification based on ANI only","GCF_013522705.1, s__Pseudomonas_E sp00...","96.9","-","-","TCS_genomes_1_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"90","TCS_genomes_5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E kilonensis","GCF_001269885.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E kilonensis","96.34","0.883","GCF_001269885.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E kilonensis","96.34","0.883","ani_screen","classification based on ANI only","GCF_008801605.1, s__Pseudomonas_E bras...","97.44","-","-","TCS_genomes_5_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
"91","TCS_genomes_6","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_900105485.1, s__Pseudomonas_E gran...","97.68","0.99977","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_6_DRAM","o__Pseudomonadales",185,813,308,0,811,2,0,0,0,100,0.19,"Very low"
"92","TCS_genomes_6","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605","GCA_002469605.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__UBA7405;s__UBA7405 sp002469605","95.68","0.946","GCA_002469605.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__UBA7405;s__UBA7405 sp002469605","95.68","0.946","ani_screen","classification based on ANI only","GCF_017348915.1, s__UBA7405 sp00075553...","96.62","-","-","TCS_genomes_6_DRAM","f__Enterobacteriaceae",223,876,305,1,873,2,0,0,0,99.89,0.12,"Very low"
"93","TCS_genomes_6","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Scandinavium","","-","-","-","-","-","-","-","-","-","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCF_003935895.2, s__Scandinavium goete...","98.45","0.99912","Genome not assigned to closest species as it falls outside its pre-defined ANI radius","TCS_genomes_6_DRAM","f__Enterobacteriaceae",157,1005,324,0,1000,5,0,0,0,100,0.45,"Very low"
"94","TCS_genomes_6","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica","GCF_005863185.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E edaphica","98.61","0.903","-","-","-","-","ani_screen","classification based on ANI only","-","-","-","Insufficient number of amino acids in MSA (4.0%)","TCS_genomes_6_DRAM","k__Bacteria",5449,103,57,0,3,98,2,0,0,100,99.65,"Very high"
"95","TCS_genomes_6","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645","GCF_009764645.1","95","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp009764645","95.51","0.915","GCF_009764645.1","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp009764645","95.51","0.915","ani_screen","classification based on ANI only","GCF_001297015.1, s__Pseudomonas_E sp00...","97.76","-","-","TCS_genomes_6_DRAM","o__Pseudomonadales",185,813,308,0,812,1,0,0,0,100,0.11,"Very low"
